Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Sweden,63.0,16.0,3/10/20,355,0,1,354
,Spain,40.0,-4.0,3/10/20,1695,35,32,1628
South Australia,Australia,-34.9285,138.6007,3/10/20,7,0,2,5
,Belgium,50.8333,4.0,3/10/20,267,0,1,266
,Egypt,26.0,30.0,3/10/20,59,1,1,57
From Diamond Princess,Australia,35.4437,139.638,3/10/20,0,0,0,0
,Lebanon,33.8547,35.8623,3/10/20,41,1,1,39
,Iraq,33.0,44.0,3/10/20,71,7,3,61
,Oman,21.0,57.0,3/10/20,18,0,9,9
,Afghanistan,33.0,65.0,3/10/20,5,0,0,5
,Bahrain,26.0275,50.55,3/10/20,110,0,22,88
,Kuwait,29.5,47.75,3/10/20,69,0,1,68
,Algeria,28.0339,1.6596,3/10/20,20,0,0,20
,Croatia,45.1,15.2,3/10/20,14,0,0,14
,Switzerland,46.8182,8.2275,3/10/20,491,3,3,485
,Austria,47.5162,14.5501,3/10/20,182,0,4,178
,Israel,31.0,35.0,3/10/20,83,0,4,79
,Pakistan,30.3753,69.3451,3/10/20,16,0,1,15
,Brazil,-14.235,-51.9253,3/10/20,31,0,0,31
,Georgia,42.3154,43.3569,3/10/20,15,0,0,15
,Greece,39.0742,21.8243,3/10/20,89,0,0,89
,North Macedonia,41.6086,21.7453,3/10/20,7,0,0,7
,Norway,60.472,8.4689,3/10/20,400,0,1,399
,Romania,45.9432,24.9668,3/10/20,25,0,3,22
,Estonia,58.5953,25.0136,3/10/20,12,0,0,12
,Netherlands,52.1326,5.2913,3/10/20,382,4,0,378
,San Marino,43.9424,12.4578,3/10/20,51,2,0,49
,Belarus,53.7098,27.9534,3/10/20,9,0,3,6
,Iceland,64.9631,-19.0208,3/10/20,69,0,1,68
,Lithuania,55.1694,23.8813,3/10/20,1,0,0,1
,Mexico,23.6345,-102.5528,3/10/20,7,0,4,3
,New Zealand,-40.9006,174.886,3/10/20,5,0,0,5
,Nigeria,9.082,8.6753,3/10/20,2,0,0,2
Western Australia,Australia,-31.9505,115.8605,3/10/20,6,1,0,5
,Ireland,53.1424,-7.6921,3/10/20,34,0,0,34
,Luxembourg,49.8153,6.1296,3/10/20,5,0,0,5
,Monaco,43.7333,7.4167,3/10/20,1,0,0,1
,Qatar,25.3548,51.1839,3/10/20,24,0,0,24
,Ecuador,-1.8312,-78.1834,3/10/20,15,0,0,15
,Azerbaijan,40.1431,47.5769,3/10/20,11,0,0,11
,Armenia,40.0691,45.0382,3/10/20,1,0,0,1
,Dominican Republic,18.7357,-70.1627,3/10/20,5,0,0,5
,Indonesia,-0.7893,113.9213,3/10/20,27,0,2,25
,Portugal,39.3999,-8.2245,3/10/20,41,0,0,41
,Andorra,42.5063,1.5218,3/10/20,1,0,0,1
Tasmania,Australia,-41.4545,145.9707,3/10/20,2,0,0,2
,Latvia,56.8796,24.6032,3/10/20,8,0,1,7
,Morocco,31.7917,-7.0926,3/10/20,3,1,0,2
,Saudi Arabia,24.0,45.0,3/10/20,20,0,1,19
,Senegal,14.4974,-14.4524,3/10/20,4,0,1,3
,Argentina,-38.4161,-63.6167,3/10/20,17,1,0,16
,Chile,-35.6751,-71.543,3/10/20,13,0,0,13
,Jordan,31.24,36.51,3/10/20,1,0,0,1
,Ukraine,48.3794,31.1656,3/10/20,1,0,0,1
,Hungary,47.1625,19.5033,3/10/20,9,0,0,9
Northern Territory,Australia,-12.4634,130.8456,3/10/20,1,0,0,1
,Liechtenstein,47.14,9.55,3/10/20,1,0,0,1
,Poland,51.9194,19.1451,3/10/20,22,0,0,22
,Tunisia,34.0,9.0,3/10/20,5,0,0,5
,Bosnia and Herzegovina,43.9159,17.6791,3/10/20,5,0,0,5
,Slovenia,46.1512,14.9955,3/10/20,31,0,0,31
,South Africa,-30.5595,22.9375,3/10/20,7,0,0,7
,Bhutan,27.5142,90.4336,3/10/20,1,0,0,1
,Cameroon,3.8480000000000003,11.5021,3/10/20,2,0,0,2
,Colombia,4.5709,-74.2973,3/10/20,3,0,0,3
,Costa Rica,9.7489,-83.7534,3/10/20,9,0,0,9
,Peru,-9.19,-75.0152,3/10/20,11,0,0,11
,Serbia,44.0165,21.0059,3/10/20,5,0,0,5
,Slovakia,48.669,19.699,3/10/20,7,0,0,7
,Togo,8.6195,0.8248,3/10/20,1,0,0,1
,French Guiana,3.9339,-53.1258,3/10/20,5,0,0,5
,Malta,35.9375,14.3754,3/10/20,5,0,0,5
,Martinique,14.6415,-61.0242,3/10/20,2,0,0,2
,Bulgaria,42.7339,25.4858,3/10/20,4,0,0,4
,Maldives,3.2028,73.2207,3/10/20,6,0,0,6
,Bangladesh,23.685,90.3563,3/10/20,3,0,0,3
,Paraguay,-23.4425,-58.4438,3/10/20,1,0,0,1
Ontario,Canada,51.2538,-85.3232,3/10/20,36,0,4,32
Alberta,Canada,53.9333,-116.5765,3/10/20,7,0,0,7
Quebec,Canada,52.9399,-73.5491,3/10/20,4,0,0,4
,Albania,41.1533,20.1683,3/10/20,10,0,0,10
,Cyprus,35.1264,33.4299,3/10/20,3,0,0,3
,Brunei,4.5353,114.7277,3/10/20,1,0,0,1
Washington,USA,47.4009,-121.4905,3/10/20,267,23,1,243
New York,USA,42.1657,-74.9481,3/10/20,173,0,0,173
California,USA,36.1162,-119.6816,3/10/20,144,2,2,140
Massachusetts,USA,42.2302,-71.5301,3/10/20,92,0,1,91
Diamond Princess,USA,35.4437,139.638,3/10/20,46,0,0,46
Grand Princess,USA,37.6489,-122.6655,3/10/20,21,0,0,21
Georgia,USA,33.0406,-83.6431,3/10/20,17,0,0,17
Colorado,USA,39.0598,-105.3111,3/10/20,15,0,0,15
Florida,USA,27.7663,-81.6868,3/10/20,15,2,0,13
New Jersey,USA,40.2989,-74.521,3/10/20,15,1,0,14
Oregon,USA,44.571999999999996,-122.0709,3/10/20,15,0,0,15
Texas,USA,31.0545,-97.5635,3/10/20,13,0,0,13
Illinois,USA,40.3495,-88.9861,3/10/20,12,0,2,10
Pennsylvania,USA,40.5908,-77.2098,3/10/20,12,0,0,12
Iowa,USA,42.0115,-93.2105,3/10/20,8,0,0,8
Maryland,USA,39.0639,-76.8021,3/10/20,8,0,0,8
North Carolina,USA,35.6301,-79.8064,3/10/20,7,0,0,7
South Carolina,USA,33.8569,-80.945,3/10/20,7,0,0,7
Tennessee,USA,35.7478,-86.6923,3/10/20,7,0,0,7
Virginia,USA,37.7693,-78.17,3/10/20,7,0,0,7
Arizona,USA,33.7298,-111.4312,3/10/20,6,0,1,5
Indiana,USA,39.8494,-86.2583,3/10/20,6,0,0,6
Kentucky,USA,37.6681,-84.6701,3/10/20,6,0,0,6
District of Columbia,USA,38.8974,-77.0268,3/10/20,5,0,0,5
Nevada,USA,38.3135,-117.0554,3/10/20,4,0,0,4
New Hampshire,USA,43.4525,-71.5639,3/10/20,4,0,0,4
Minnesota,USA,45.6945,-93.9002,3/10/20,3,0,0,3
Nebraska,USA,41.1254,-98.2681,3/10/20,3,0,0,3
Ohio,USA,40.3888,-82.7649,3/10/20,3,0,0,3
Rhode Island,USA,41.6809,-71.5118,3/10/20,3,0,0,3
Wisconsin,USA,44.2685,-89.6165,3/10/20,3,0,1,2
Connecticut,USA,41.5978,-72.7554,3/10/20,2,0,0,2
Hawaii,USA,21.0943,-157.4983,3/10/20,2,0,0,2
Oklahoma,USA,35.5653,-96.9289,3/10/20,2,0,0,2
Utah,USA,40.15,-111.8624,3/10/20,2,0,0,2
,Burkina Faso,12.2383,-1.5616,3/10/20,1,0,0,1
,Holy See,41.9029,12.4534,3/10/20,1,0,0,1
,Mongolia,46.8625,103.8467,3/10/20,1,0,0,1
,Panama,8.538,-80.7821,3/10/20,1,0,0,1
Kansas,USA,38.5266,-96.7265,3/10/20,1,0,0,1
Louisiana,USA,31.1695,-91.8678,3/10/20,1,0,0,1
Missouri,USA,38.4561,-92.2884,3/10/20,1,0,0,1
Vermont,USA,44.0459,-72.7107,3/10/20,1,0,0,1
Alaska,USA,61.3707,-152.4044,3/10/20,0,0,0,0
Arkansas,USA,34.9697,-92.3731,3/10/20,0,0,0,0
Delaware,USA,39.3185,-75.5071,3/10/20,0,0,0,0
Idaho,USA,44.2405,-114.4788,3/10/20,0,0,0,0
Maine,USA,44.6939,-69.3819,3/10/20,0,0,0,0
Michigan,USA,43.3266,-84.5361,3/10/20,0,0,0,0
Mississippi,USA,32.7416,-89.6787,3/10/20,0,0,0,0
Montana,USA,46.9219,-110.4544,3/10/20,0,0,0,0
New Mexico,USA,34.8405,-106.2485,3/10/20,0,0,0,0
North Dakota,USA,47.5289,-99.78399999999999,3/10/20,0,0,0,0
South Dakota,USA,44.2998,-99.4388,3/10/20,0,0,0,0
West Virginia,USA,38.4912,-80.9545,3/10/20,0,0,0,0
Wyoming,USA,42.756,-107.3025,3/10/20,0,0,0,0
Hubei,China,30.9756,112.2707,3/10/20,67760,3024,47743,16993
,Iran,32.0,53.0,3/10/20,8042,291,2731,5020
,"Korea, South",36.0,128.0,3/10/20,7513,54,247,7212
France,France,46.2276,2.2137,3/10/20,1784,33,12,1739
Guangdong,China,23.3417,113.4244,3/10/20,1353,8,1274,71
Henan,China,33.882,113.61399999999999,3/10/20,1272,22,1247,3
Zhejiang,China,29.1832,120.0934,3/10/20,1215,1,1191,23
Hunan,China,27.6104,111.7088,3/10/20,1018,4,990,24
Anhui,China,31.8257,117.2264,3/10/20,990,6,984,0
Jiangxi,China,27.614,115.7221,3/10/20,935,1,927,7
Shandong,China,36.3427,118.1498,3/10/20,758,6,719,33
Diamond Princess,Cruise Ship,35.4437,139.638,3/10/20,696,6,40,650
Jiangsu,China,32.9711,119.455,3/10/20,631,0,627,4
Chongqing,China,30.0572,107.874,3/10/20,576,6,547,23
Sichuan,China,30.6171,102.7103,3/10/20,539,3,478,58
Heilongjiang,China,47.861999999999995,127.7615,3/10/20,481,13,434,34
Denmark,Denmark,56.2639,9.5018,3/10/20,262,0,1,261
Beijing,China,40.1824,116.4142,3/10/20,429,8,320,101
Shanghai,China,31.201999999999998,121.4491,3/10/20,344,3,319,22
Hebei,China,39.549,116.1306,3/10/20,318,6,307,5
Fujian,China,26.0789,117.9874,3/10/20,296,1,295,0
Guangxi,China,23.8298,108.7881,3/10/20,252,2,234,16
Shaanxi,China,35.1917,108.8701,3/10/20,245,1,227,17
Yunnan,China,24.974,101.48700000000001,3/10/20,174,2,170,2
Hainan,China,19.1959,109.7453,3/10/20,168,6,159,3
Guizhou,China,26.8154,106.8748,3/10/20,146,2,129,15
Tianjin,China,39.3054,117.323,3/10/20,136,3,131,2
Shanxi,China,37.5777,112.2922,3/10/20,133,0,131,2
Gansu,China,37.8099,101.0583,3/10/20,125,2,88,35
Hong Kong,China,22.3,114.2,3/10/20,120,3,65,52
Liaoning,China,41.2956,122.6085,3/10/20,125,1,111,13
Jilin,China,43.6661,126.1923,3/10/20,93,1,91,1
,Czechia,49.8175,15.472999999999999,3/10/20,41,0,0,41
Xinjiang,China,41.1129,85.2401,3/10/20,76,3,73,0
Inner Mongolia,China,44.0935,113.9448,3/10/20,75,1,70,4
Ningxia,China,37.2692,106.1655,3/10/20,75,0,71,4
,Taiwan*,23.7,121.0,3/10/20,47,1,17,29
,Vietnam,16.0,108.0,3/10/20,31,0,16,15
,Russia,60.0,90.0,3/10/20,20,0,3,17
Qinghai,China,35.7452,95.9956,3/10/20,18,0,18,0
Macau,China,22.1667,113.55,3/10/20,10,0,10,0
,Moldova,47.4116,28.3699,3/10/20,3,0,0,3
,Bolivia,-16.2902,-63.5887,3/10/20,0,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,3/10/20,2,0,0,2
St Martin,France,18.0708,-63.0501,3/10/20,2,0,0,2
,Honduras,15.2,-86.2419,3/10/20,0,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,3/10/20,1,0,0,1
New Brunswick,Canada,46.5653,-66.4619,3/10/20,0,0,0,0
Tibet,China,31.6927,88.0924,3/10/20,1,0,1,0
,Congo (Kinshasa),-4.0383,21.7587,3/10/20,0,0,0,0
,Cote d'Ivoire,7.54,-5.5471,3/10/20,0,0,0,0
Saint Barthelemy,France,17.9,-62.8333,3/10/20,1,0,0,1
,Jamaica,18.1096,-77.2975,3/10/20,0,0,0,0
,Reunion,-21.1151,55.5364,3/10/20,0,0,0,0
,Turkey,38.9637,35.2433,3/10/20,0,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,3/10/20,1,0,1,0
,Cuba,22.0,-80.0,3/10/20,0,0,0,0
,Guyana,5.0,-58.75,3/10/20,0,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/10/20,0,0,0,0
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/10/20,382,6,18,358
,Kazakhstan,48.0196,66.9237,3/10/20,0,0,0,0
French Polynesia,France,-17.6797,149.4068,3/10/20,0,0,0,0
,Cayman Islands,19.3133,-81.2546,3/10/20,0,0,0,0
,Guadeloupe,16.265,-61.551,3/10/20,0,0,0,0
Manitoba,Canada,53.7609,-98.8139,3/10/20,0,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,3/10/20,0,0,0,0
,Ethiopia,9.145,40.4897,3/10/20,0,0,0,0
,Sudan,12.8628,30.2176,3/10/20,0,0,0,0
,Guinea,9.9456,-9.6966,3/10/20,0,0,0,0
,Aruba,12.5211,-69.9683,3/10/20,0,0,0,0
Grand Princess,Canada,37.6489,-122.6655,3/10/20,0,0,0,0
,Kenya,-0.0236,37.9062,3/10/20,0,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/10/20,0,0,0,0
Alabama,USA,32.3182,-86.9023,3/10/20,0,0,0,0
,Thailand,15.0,101.0,3/11/20,59,1,34,24
,Japan,36.0,138.0,3/11/20,639,15,118,506
,Singapore,1.2833,103.8333,3/11/20,178,0,96,82
,Nepal,28.1667,84.25,3/11/20,1,0,1,0
,Malaysia,2.5,112.5,3/11/20,149,0,26,123
British Columbia,Canada,49.2827,-123.1207,3/11/20,39,1,4,34
New South Wales,Australia,-33.8688,151.2093,3/11/20,65,2,4,59
Victoria,Australia,-37.8136,144.9631,3/11/20,21,0,7,14
Queensland,Australia,-28.0167,153.4,3/11/20,20,0,8,12
,Cambodia,11.55,104.9167,3/11/20,3,0,1,2
,Sri Lanka,7.0,81.0,3/11/20,2,0,1,1
,Germany,51.0,9.0,3/11/20,1908,3,25,1880
,Finland,64.0,26.0,3/11/20,59,0,1,58
,United Arab Emirates,24.0,54.0,3/11/20,74,0,17,57
,Philippines,13.0,122.0,3/11/20,49,1,2,46
,India,21.0,78.0,3/11/20,62,1,4,57
,Italy,43.0,12.0,3/11/20,12462,827,1045,10590
,Sweden,63.0,16.0,3/11/20,500,1,1,498
,Spain,40.0,-4.0,3/11/20,2277,54,183,2040
South Australia,Australia,-34.9285,138.6007,3/11/20,9,0,2,7
,Belgium,50.8333,4.0,3/11/20,314,3,1,310
,Egypt,26.0,30.0,3/11/20,60,1,27,32
From Diamond Princess,Australia,35.4437,139.638,3/11/20,0,0,0,0
,Lebanon,33.8547,35.8623,3/11/20,61,3,1,57
,Iraq,33.0,44.0,3/11/20,71,7,15,49
,Oman,21.0,57.0,3/11/20,18,0,9,9
,Afghanistan,33.0,65.0,3/11/20,7,0,0,7
,Bahrain,26.0275,50.55,3/11/20,195,0,35,160
,Kuwait,29.5,47.75,3/11/20,72,0,2,70
,Algeria,28.0339,1.6596,3/11/20,20,0,0,20
,Croatia,45.1,15.2,3/11/20,19,0,0,19
,Switzerland,46.8182,8.2275,3/11/20,652,4,4,644
,Austria,47.5162,14.5501,3/11/20,246,0,4,242
,Israel,31.0,35.0,3/11/20,109,0,4,105
,Pakistan,30.3753,69.3451,3/11/20,19,0,2,17
,Brazil,-14.235,-51.9253,3/11/20,38,0,0,38
,Georgia,42.3154,43.3569,3/11/20,24,0,0,24
,Greece,39.0742,21.8243,3/11/20,99,1,0,98
,North Macedonia,41.6086,21.7453,3/11/20,7,0,0,7
,Norway,60.472,8.4689,3/11/20,598,0,1,597
,Romania,45.9432,24.9668,3/11/20,45,0,6,39
,Estonia,58.5953,25.0136,3/11/20,16,0,0,16
,Netherlands,52.1326,5.2913,3/11/20,503,5,0,498
,San Marino,43.9424,12.4578,3/11/20,62,2,0,60
,Belarus,53.7098,27.9534,3/11/20,9,0,3,6
,Iceland,64.9631,-19.0208,3/11/20,85,0,1,84
,Lithuania,55.1694,23.8813,3/11/20,3,0,0,3
,Mexico,23.6345,-102.5528,3/11/20,8,0,4,4
,New Zealand,-40.9006,174.886,3/11/20,5,0,0,5
,Nigeria,9.082,8.6753,3/11/20,2,0,0,2
Western Australia,Australia,-31.9505,115.8605,3/11/20,9,1,0,8
,Ireland,53.1424,-7.6921,3/11/20,43,1,0,42
,Luxembourg,49.8153,6.1296,3/11/20,7,0,0,7
,Monaco,43.7333,7.4167,3/11/20,1,0,0,1
,Qatar,25.3548,51.1839,3/11/20,262,0,0,262
,Ecuador,-1.8312,-78.1834,3/11/20,17,0,0,17
,Azerbaijan,40.1431,47.5769,3/11/20,11,0,3,8
,Armenia,40.0691,45.0382,3/11/20,1,0,0,1
,Dominican Republic,18.7357,-70.1627,3/11/20,5,0,0,5
,Indonesia,-0.7893,113.9213,3/11/20,34,1,2,31
,Portugal,39.3999,-8.2245,3/11/20,59,0,0,59
,Andorra,42.5063,1.5218,3/11/20,1,0,0,1
Tasmania,Australia,-41.4545,145.9707,3/11/20,3,0,0,3
,Latvia,56.8796,24.6032,3/11/20,10,0,1,9
,Morocco,31.7917,-7.0926,3/11/20,5,1,0,4
,Saudi Arabia,24.0,45.0,3/11/20,21,0,1,20
,Senegal,14.4974,-14.4524,3/11/20,4,0,1,3
,Argentina,-38.4161,-63.6167,3/11/20,19,1,0,18
,Chile,-35.6751,-71.543,3/11/20,23,0,0,23
,Jordan,31.24,36.51,3/11/20,1,0,0,1
,Ukraine,48.3794,31.1656,3/11/20,1,0,0,1
,Hungary,47.1625,19.5033,3/11/20,13,0,0,13
Northern Territory,Australia,-12.4634,130.8456,3/11/20,1,0,0,1
,Liechtenstein,47.14,9.55,3/11/20,1,0,0,1
,Poland,51.9194,19.1451,3/11/20,31,0,0,31
,Tunisia,34.0,9.0,3/11/20,7,0,0,7
,Bosnia and Herzegovina,43.9159,17.6791,3/11/20,7,0,0,7
,Slovenia,46.1512,14.9955,3/11/20,57,0,0,57
,South Africa,-30.5595,22.9375,3/11/20,13,0,0,13
,Bhutan,27.5142,90.4336,3/11/20,1,0,0,1
,Cameroon,3.8480000000000003,11.5021,3/11/20,2,0,0,2
,Colombia,4.5709,-74.2973,3/11/20,9,0,0,9
,Costa Rica,9.7489,-83.7534,3/11/20,13,0,0,13
,Peru,-9.19,-75.0152,3/11/20,11,0,0,11
,Serbia,44.0165,21.0059,3/11/20,12,0,0,12
,Slovakia,48.669,19.699,3/11/20,10,0,0,10
,Togo,8.6195,0.8248,3/11/20,1,0,0,1
,French Guiana,3.9339,-53.1258,3/11/20,5,0,0,5
,Malta,35.9375,14.3754,3/11/20,6,0,0,6
,Martinique,14.6415,-61.0242,3/11/20,3,0,0,3
,Bulgaria,42.7339,25.4858,3/11/20,7,1,0,6
,Maldives,3.2028,73.2207,3/11/20,8,0,0,8
,Bangladesh,23.685,90.3563,3/11/20,3,0,0,3
,Paraguay,-23.4425,-58.4438,3/11/20,5,0,0,5
Ontario,Canada,51.2538,-85.3232,3/11/20,41,0,4,37
Alberta,Canada,53.9333,-116.5765,3/11/20,19,0,0,19
Quebec,Canada,52.9399,-73.5491,3/11/20,8,0,0,8
,Albania,41.1533,20.1683,3/11/20,12,1,0,11
,Cyprus,35.1264,33.4299,3/11/20,6,0,0,6
,Brunei,4.5353,114.7277,3/11/20,11,0,0,11
Washington,USA,47.4009,-121.4905,3/11/20,366,29,1,336
New York,USA,42.1657,-74.9481,3/11/20,220,0,0,220
California,USA,36.1162,-119.6816,3/11/20,177,3,2,172
Massachusetts,USA,42.2302,-71.5301,3/11/20,95,0,1,94
Diamond Princess,USA,35.4437,139.638,3/11/20,46,0,0,46
Grand Princess,USA,37.6489,-122.6655,3/11/20,21,0,0,21
Georgia,USA,33.0406,-83.6431,3/11/20,23,0,0,23
Colorado,USA,39.0598,-105.3111,3/11/20,34,0,0,34
Florida,USA,27.7663,-81.6868,3/11/20,28,2,0,26
New Jersey,USA,40.2989,-74.521,3/11/20,23,1,0,22
Oregon,USA,44.571999999999996,-122.0709,3/11/20,19,0,0,19
Texas,USA,31.0545,-97.5635,3/11/20,21,0,0,21
Illinois,USA,40.3495,-88.9861,3/11/20,25,0,2,23
Pennsylvania,USA,40.5908,-77.2098,3/11/20,16,0,0,16
Iowa,USA,42.0115,-93.2105,3/11/20,13,0,0,13
Maryland,USA,39.0639,-76.8021,3/11/20,9,0,0,9
North Carolina,USA,35.6301,-79.8064,3/11/20,7,0,0,7
South Carolina,USA,33.8569,-80.945,3/11/20,10,0,0,10
Tennessee,USA,35.7478,-86.6923,3/11/20,9,0,0,9
Virginia,USA,37.7693,-78.17,3/11/20,9,0,0,9
Arizona,USA,33.7298,-111.4312,3/11/20,9,0,1,8
Indiana,USA,39.8494,-86.2583,3/11/20,11,0,0,11
Kentucky,USA,37.6681,-84.6701,3/11/20,8,0,0,8
District of Columbia,USA,38.8974,-77.0268,3/11/20,10,0,0,10
Nevada,USA,38.3135,-117.0554,3/11/20,7,0,0,7
New Hampshire,USA,43.4525,-71.5639,3/11/20,5,0,0,5
Minnesota,USA,45.6945,-93.9002,3/11/20,5,0,0,5
Nebraska,USA,41.1254,-98.2681,3/11/20,5,0,0,5
Ohio,USA,40.3888,-82.7649,3/11/20,4,0,0,4
Rhode Island,USA,41.6809,-71.5118,3/11/20,5,0,0,5
Wisconsin,USA,44.2685,-89.6165,3/11/20,6,0,1,5
Connecticut,USA,41.5978,-72.7554,3/11/20,3,0,0,3
Hawaii,USA,21.0943,-157.4983,3/11/20,2,0,0,2
Oklahoma,USA,35.5653,-96.9289,3/11/20,2,0,0,2
Utah,USA,40.15,-111.8624,3/11/20,3,0,0,3
,Burkina Faso,12.2383,-1.5616,3/11/20,2,0,0,2
,Holy See,41.9029,12.4534,3/11/20,1,0,0,1
,Mongolia,46.8625,103.8467,3/11/20,1,0,0,1
,Panama,8.538,-80.7821,3/11/20,8,1,0,7
Kansas,USA,38.5266,-96.7265,3/11/20,1,0,0,1
Louisiana,USA,31.1695,-91.8678,3/11/20,6,0,0,6
Missouri,USA,38.4561,-92.2884,3/11/20,1,0,0,1
Vermont,USA,44.0459,-72.7107,3/11/20,1,0,0,1
Alaska,USA,61.3707,-152.4044,3/11/20,0,0,0,0
Arkansas,USA,34.9697,-92.3731,3/11/20,1,0,0,1
Delaware,USA,39.3185,-75.5071,3/11/20,1,0,0,1
Idaho,USA,44.2405,-114.4788,3/11/20,0,0,0,0
Maine,USA,44.6939,-69.3819,3/11/20,0,0,0,0
Michigan,USA,43.3266,-84.5361,3/11/20,2,0,0,2
Mississippi,USA,32.7416,-89.6787,3/11/20,0,0,0,0
Montana,USA,46.9219,-110.4544,3/11/20,1,0,0,1
New Mexico,USA,34.8405,-106.2485,3/11/20,3,0,0,3
North Dakota,USA,47.5289,-99.78399999999999,3/11/20,0,0,0,0
South Dakota,USA,44.2998,-99.4388,3/11/20,8,1,0,7
West Virginia,USA,38.4912,-80.9545,3/11/20,0,0,0,0
Wyoming,USA,42.756,-107.3025,3/11/20,0,0,0,0
Hubei,China,30.9756,112.2707,3/11/20,67773,3046,49134,15593
,Iran,32.0,53.0,3/11/20,9000,354,2959,5687
,"Korea, South",36.0,128.0,3/11/20,7755,60,288,7407
France,France,46.2276,2.2137,3/11/20,2281,48,12,2221
Guangdong,China,23.3417,113.4244,3/11/20,1356,8,1282,66
Henan,China,33.882,113.61399999999999,3/11/20,1273,22,1249,2
Zhejiang,China,29.1832,120.0934,3/11/20,1215,1,1195,19
Hunan,China,27.6104,111.7088,3/11/20,1018,4,995,19
Anhui,China,31.8257,117.2264,3/11/20,990,6,984,0
Jiangxi,China,27.614,115.7221,3/11/20,935,1,932,2
Shandong,China,36.3427,118.1498,3/11/20,760,6,726,28
Diamond Princess,Cruise Ship,35.4437,139.638,3/11/20,696,7,325,364
Jiangsu,China,32.9711,119.455,3/11/20,631,0,627,4
Chongqing,China,30.0572,107.874,3/11/20,576,6,554,16
Sichuan,China,30.6171,102.7103,3/11/20,539,3,488,48
Heilongjiang,China,47.861999999999995,127.7615,3/11/20,482,13,436,33
Denmark,Denmark,56.2639,9.5018,3/11/20,442,0,1,441
Beijing,China,40.1824,116.4142,3/11/20,435,8,326,101
Shanghai,China,31.201999999999998,121.4491,3/11/20,344,3,320,21
Hebei,China,39.549,116.1306,3/11/20,318,6,307,5
Fujian,China,26.0789,117.9874,3/11/20,296,1,295,0
Guangxi,China,23.8298,108.7881,3/11/20,252,2,238,12
Shaanxi,China,35.1917,108.8701,3/11/20,245,1,232,12
Yunnan,China,24.974,101.48700000000001,3/11/20,174,2,170,2
Hainan,China,19.1959,109.7453,3/11/20,168,6,159,3
Guizhou,China,26.8154,106.8748,3/11/20,146,2,133,11
Tianjin,China,39.3054,117.323,3/11/20,136,3,131,2
Shanxi,China,37.5777,112.2922,3/11/20,133,0,131,2
Gansu,China,37.8099,101.0583,3/11/20,127,2,88,37
Hong Kong,China,22.3,114.2,3/11/20,126,3,65,58
Liaoning,China,41.2956,122.6085,3/11/20,125,1,111,13
Jilin,China,43.6661,126.1923,3/11/20,93,1,91,1
,Czechia,49.8175,15.472999999999999,3/11/20,91,0,0,91
Xinjiang,China,41.1129,85.2401,3/11/20,76,3,73,0
Inner Mongolia,China,44.0935,113.9448,3/11/20,75,1,71,3
Ningxia,China,37.2692,106.1655,3/11/20,75,0,72,3
,Taiwan*,23.7,121.0,3/11/20,48,1,17,30
,Vietnam,16.0,108.0,3/11/20,38,0,16,22
,Russia,60.0,90.0,3/11/20,20,0,3,17
Qinghai,China,35.7452,95.9956,3/11/20,18,0,18,0
Macau,China,22.1667,113.55,3/11/20,10,0,10,0
,Moldova,47.4116,28.3699,3/11/20,3,0,0,3
,Bolivia,-16.2902,-63.5887,3/11/20,2,0,0,2
Faroe Islands,Denmark,61.8926,-6.9118,3/11/20,2,0,0,2
St Martin,France,18.0708,-63.0501,3/11/20,2,0,0,2
,Honduras,15.2,-86.2419,3/11/20,2,0,0,2
Channel Islands,United Kingdom,49.3723,-2.3644,3/11/20,2,0,0,2
New Brunswick,Canada,46.5653,-66.4619,3/11/20,1,0,0,1
Tibet,China,31.6927,88.0924,3/11/20,1,0,1,0
,Congo (Kinshasa),-4.0383,21.7587,3/11/20,1,0,0,1
,Cote d'Ivoire,7.54,-5.5471,3/11/20,1,0,0,1
Saint Barthelemy,France,17.9,-62.8333,3/11/20,1,0,0,1
,Jamaica,18.1096,-77.2975,3/11/20,1,0,0,1
,Reunion,-21.1151,55.5364,3/11/20,1,0,0,1
,Turkey,38.9637,35.2433,3/11/20,1,0,0,1
Gibraltar,United Kingdom,36.1408,-5.3536,3/11/20,1,0,1,0
,Cuba,22.0,-80.0,3/11/20,0,0,0,0
,Guyana,5.0,-58.75,3/11/20,0,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/11/20,0,0,0,0
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/11/20,456,8,18,430
,Kazakhstan,48.0196,66.9237,3/11/20,0,0,0,0
French Polynesia,France,-17.6797,149.4068,3/11/20,0,0,0,0
,Cayman Islands,19.3133,-81.2546,3/11/20,0,0,0,0
,Guadeloupe,16.265,-61.551,3/11/20,0,0,0,0
Manitoba,Canada,53.7609,-98.8139,3/11/20,0,0,0,0
